Pentecost,Polygon,1,0.04066918045281,Polygon,1,0.047250683512855
Anatom,Polygon,1,0.013623505830766,Polygon,1,0.018247133491172
Gaua,Polygon,1,0.028006449341773,Polygon,1,0.035904328389398
Utupua,Polygon,1,0.0049205571413021,Polygon,1,0.0066880823956387
Vanikolo,Polygon,1,0.013476870954036,Polygon,1,0.014411065232651
Lanzarote,Polygon,1,0.076744353398682,Polygon,1,0.079561251713993
"Mahé I.",Polygon,1,0.014178685843943,Polygon,1,0.015981120307775
Mohéli,Polygon,1,0.01652860641479,Polygon,1,0.022550363913893
Mayotte,Polygon,1,0.031790919601912,Polygon,1,0.036795471487051
Anjouan,Polygon,1,0.037274181842801,Polygon,1,0.043810600608053
Flores,Polygon,1,0.019746102392678,Polygon,1,0.020536226821809
Pico,Polygon,1,0.048421872779725,Polygon,1,0.052066162040705
Terceira,Polygon,1,0.04701303690672,Polygon,1,0.055685496017852
"Santa Maria",Polygon,1,0.012174524366859,Polygon,1,0.013092696266009
Fogo,Polygon,1,0.038663826882836,Polygon,1,0.044204448991876
"São Nicolau",Polygon,1,0.028444208204747,Polygon,1,0.029684443943488
"Santo Antão",Polygon,1,0.062943141907454,Polygon,1,0.070990362577685
Sal,Polygon,1,0.016876010224227,Polygon,1,0.018487528742738
"Boa Vista",Polygon,1,0.053687335923318,Polygon,1,0.056257643747148
Fuerteventura,Polygon,1,0.1508392933756,Polygon,1,0.19508745984635
Reunion,Polygon,1,0.22451112419367,Polygon,1,0.2400373036112
Hierro,Polygon,1,0.027562346309417,Polygon,1,0.033065238898623
"La Palma",Polygon,1,0.064748205244552,Polygon,1,0.075521584455969
"Prince Patrick I.",Polygon,1,5.8777175266297,Polygon,1,6.0739891742721
"Bathurst I.",Polygon,1,6.0143492370844,Polygon,1,6.2964473541057
"Mansel I.",Polygon,1,0.54743625596164,Polygon,1,0.57241847274778
"Coats I.",Polygon,1,1.0411978699267,Polygon,1,1.0494502023379
"King William I.",Polygon,1,3.024091636762,Polygon,1,3.1286357439198
"Cornwallis I.",Polygon,1,2.1684919055551,Polygon,1,2.2115224074427
"Somerset I.",Polygon,1,6.9802540708334,Polygon,1,7.2455513983965
"Bylot Island",Polygon,1,3.0617496650665,Polygon,1,3.1107724808458
Andros,Polygon,1,0.56658216193315,Polygon,1,0.58830281522769
Manihiki,MultiPolygon,2,0.0068128595612446,Polygon,1,0.010012274735002
Tubuaï,MultiPolygon,2,0.0068235510279966,Polygon,1,0.010013370127356
Niau,Polygon,1,0.0068200416862998,Polygon,1,0.010011410532507
"Pitcairn I.",Polygon,1,0.0068200416862981,Polygon,1,0.010011432131597
"I. Clarión",Polygon,1,0.0068271718919302,Polygon,1,0.010019776132081
Tarawa,Polygon,1,0.0068271718919261,Polygon,1,0.010019808494683
Banaba,Polygon,1,0.0068164765834767,Polygon,1,0.010007181105986
Nihoa,MultiPolygon,2,0.0068199859833895,Polygon,1,0.010014290340404
"Johnston Atoll",MultiPolygon,2,0.0068235510861882,Polygon,1,0.01001972299071
Atafu,MultiPolygon,2,0.0068235510279949,Polygon,1,0.010013370330836
"Île Futuna",MultiPolygon,2,0.0068199859251769,Polygon,1,0.010007948340429
Niuafoou,MultiPolygon,2,0.0068128595612513,Polygon,1,0.010008379889759
"Baker I.",MultiPolygon,2,0.0068164226850031,Polygon,1,0.010003750199721
Starbuck,MultiPolygon,2,0.0068164209387743,Polygon,1,0.0076130944008061
Suwarrow,MultiPolygon,2,0.0068235511444064,Polygon,1,0.0076202535505509
Pukapuka,MultiPolygon,2,0.0068199860415922,Polygon,1,0.0100167289058
Penrhyn,MultiPolygon,2,0.00682355102799,Polygon,1,0.010013370149959
Mangaia,MultiPolygon,2,0.0068199860415872,Polygon,1,0.010020617907828
Aitutaki,MultiPolygon,2,0.0068271122891075,Polygon,1,0.010003659311553
Palmerston,MultiPolygon,2,0.006819986041593,Polygon,1,0.01001672897277
Tematagi,Polygon,1,0.0068200416862998,Polygon,1,0.010011367336829
Anaa,Polygon,1,0.0068200416862931,Polygon,1,0.010011410531875
Tatakoto,Polygon,1,0.0068200416862973,Polygon,1,0.010011432131799
Vostok,MultiPolygon,2,0.0068235511443956,Polygon,1,0.010026030340201
Anatahan,Polygon,1,0.0068271718919261,Polygon,1,0.010019808497187
Nukufetau,Polygon,1,0.0068164765834875,Polygon,1,0.01000722440591
Butaritari,Polygon,1,0.0068236067891113,Polygon,1,0.010015587320982
Nukuroro,Polygon,1,0.0068271718919253,Polygon,1,0.010019808494659
Oroluk,Polygon,1,0.006823599338524,Polygon,1,0.010015472273176
Utirik,Polygon,1,0.0068343058228501,Polygon,1,0.010028005733273
Eniwetok,Polygon,1,0.006837874650956,Polygon,1,0.010032357873154
Mussau,Polygon,1,0.033619962632653,Polygon,1,0.035798995788975
Karkar,Polygon,1,0.030130997300152,Polygon,1,0.030401690138186
Nendö,Polygon,1,0.041873678565026,Polygon,1,0.053068429759429
Rennell,Polygon,1,0.054213136434554,Polygon,1,0.060133127504625
"Île de Pins",Polygon,1,0.011894576251507,Polygon,1,0.012013876324557
Ambrym,Polygon,1,0.058427967131138,Polygon,1,0.065899923150602
Erromango,Polygon,1,0.076301105320454,Polygon,1,0.08588851825585
"Vanua Lava",Polygon,1,0.025513172149662,Polygon,1,0.028662971242251
Huahine,Polygon,1,0.0024814531207085,Polygon,1,0.0052784826795801
"Fatu Hiva",Polygon,1,0.0071511715650526,Polygon,1,0.010103756750168
Eiao,Polygon,1,0.0034321807324892,Polygon,1,0.0039702745785202
