source,status,item
ne_10m_parks_and_protected_lands_area.geojson,"No API results matched feature","28.780153362867 -80.758774801719 Canaveral NS National Seashore  (feature #1)"
ne_10m_parks_and_protected_lands_area.geojson,"No API results matched feature","34.110195850543 -118.73211421632 Santa Monica Mountains NRA National Recreation Area  (feature #2)"
