"Hudson Strait",Polygon,6,28.354890923144,Polygon,1,30.365821819308
"Gulf of Finland",Polygon,1,4.8792686213318,Polygon,1,5.3716023543235
"English Channel",Polygon,4,12.044621303719,Polygon,1,13.244188460192
"Gulf of Honduras",Polygon,1,1.2847574626064,Polygon,1,1.4237185221613
"Golfe du Lion",Polygon,1,1.8752952217222,Polygon,1,1.934391206316
"Gulf of Bothnia",Polygon,11,20.899114998663,Polygon,1,23.087939362287
"Adriatic Sea",Polygon,12,15.424828274277,Polygon,1,16.899582445991
"Straits of Florida",Polygon,8,9.5254443711421,Polygon,1,9.7778921347503
"Bay of Plenty",Polygon,1,1.4069111418694,Polygon,1,1.4579975749258
"The North Western Passages",Polygon,33,163.43886891751,Polygon,2,250.18510707773
"Queen Charlotte Sound",Polygon,1,4.2495080137197,Polygon,1,4.4030333799777
"Ionian Sea",Polygon,5,17.611830829536,Polygon,1,20.409171160658
"Gulf of St. Lawrence",Polygon,6,29.365276821979,Polygon,1,34.906730725607
"Molucca Sea",Polygon,8,17.610954363948,Polygon,1,18.258367677589
"Bismarck Sea",Polygon,4,26.912774772156,Polygon,1,28.047346449277
"Solomon Sea",Polygon,22,61.035719110147,Polygon,1,65.01521261882
"Gulf of Tonkin",Polygon,5,9.915336481354,Polygon,1,10.624493768098
"Bering Strait",Polygon,1,1.094639745765,Polygon,1,1.2995526652262
"Bay of Fundy",Polygon,3,1.7574996647408,Polygon,1,2.4225008490399
"Río de la Plata",Polygon,1,3.1909750872565,Polygon,1,3.915223037532
"Strait of Malacca",Polygon,10,15.986758168727,Polygon,1,17.103257222885
"Strait of Singapore",Polygon,2,0.28607109328379,Polygon,1,0.38812285897289
"Makassar Strait",Polygon,1,15.909206725853,Polygon,1,17.422700847702
"Ceram Sea",Polygon,2,12.78804441455,Polygon,1,14.802766137635
"Korea Strait",Polygon,11,10.974908556093,Polygon,1,11.972860379771
"Inner Sea",Polygon,5,2.3125847889102,Polygon,1,3.2570205901403
"Taiwan Strait",Polygon,3,4.3267041427065,Polygon,1,4.6644565790094
"Cook Inlet",Polygon,2,3.1163169921247,Polygon,1,4.6315164937225
"Bristol Bay",Polygon,2,9.3679065600773,Polygon,1,10.615808337344
"Melville Bay",Polygon,1,9.2982180900702,Polygon,1,9.4849131044474
"Gulf of Maine",Polygon,3,7.9320666671577,Polygon,1,8.3092240191036
"Chesapeake Bay",Polygon,1,1.1964957651173,Polygon,1,2.8863501341186
"Strait of Gibraltar",Polygon,1,0.16401961929222,Polygon,1,0.18872291280691
"Golfo San Jorge",Polygon,1,3.0367566791259,Polygon,1,3.0914571068155
"Balearic Sea",Polygon,3,8.3760963118272,Polygon,1,8.9977782557171
"Aegean Sea",Polygon,21,12.054223470948,Polygon,1,15.302603707462
"Gulf of Mannar",Polygon,1,2.8092702858539,Polygon,1,2.9077535576041
"Shelikhova Gulf",Polygon,1,21.274716547003,Polygon,1,22.86109258441
"Bo Hai",Polygon,1,8.0963158443208,Polygon,1,8.82078884935
"Gulf of Kutch",Polygon,1,0.61415934737742,Polygon,1,0.67139894786335
"Golfo de Panamá",Polygon,3,2.440845636121,Polygon,1,2.7855944961395
"Amundsen Gulf",Polygon,1,18.126507012188,Polygon,1,18.682518562228
"Viscount Melville Sound",Polygon,1,16.17228156867,Polygon,1,16.602701757509
"Ungava Bay",Polygon,2,7.8524597677611,Polygon,1,10.599828785522
"Great Barrier Reef",Polygon,7,40.204914394074,Polygon,1,41.462672092707
"Yucatan Channel",Polygon,1,0.73435284422623,Polygon,1,0.74303128593312
"Bering Sea",MultiPolygon,2,335.55182172488,MultiPolygon,2,343.82411456581
"East Siberian Sea",Polygon,6,172.08033916691,Polygon,1,182.10721337584
"Lincoln Sea",Polygon,2,22.774492417283,Polygon,1,27.9946913386
"Bass Strait",Polygon,4,11.226465941929,Polygon,1,12.01448038632
"Franklin Bay",Polygon,1,0.11085767198788,Polygon,1,0.1173371396284
"Dixon Entrance",Polygon,1,0.68030244567008,Polygon,1,0.69724061970904
"M'Clure Strait",Polygon,2,12.624270688293,Polygon,1,13.069114884966
"Boca Grande",Polygon,3,0.4295981289094,Polygon,1,0.54551600444313
"Baía de Marajó",Polygon,1,0.73762709245892,Polygon,1,1.1735895707276
"Golfo San Matas",Polygon,1,1.90658390641,Polygon,1,1.9761063164601
"Golfo Corcovado",Polygon,3,2.7455847850297,Polygon,1,4.1530935697087
"Wrigley Gulf",Polygon,4,7.6533014640713,Polygon,1,8.2461422397928
"Sulzberger Bay",Polygon,10,8.6047650093992,Polygon,1,9.9591965630751
"Ronne Entrance",Polygon,1,1.2892425092136,Polygon,1,1.3746534433182
"Bransfield Str.",Polygon,7,13.239584618659,Polygon,1,14.182013169889
"McMurdo Sound",Polygon,3,26.769326676809,Polygon,1,29.391184525238
"Baía de São Marcos",Polygon,2,0.54846356442575,Polygon,1,0.76986450232454
"Cumberland Sd.",Polygon,1,4.9151217034883,Polygon,1,6.8965168601608
"Frobisher Bay",Polygon,1,1.5993050816371,Polygon,1,1.8362731691563
"Disko Bay",Polygon,2,2.821061252701,Polygon,1,4.5292385312212
"Hamilton Inlet",Polygon,1,0.59480964944449,Polygon,1,0.80323940076748
Storfjorden,Polygon,1,4.0473872949956,Polygon,1,4.3012405427461
Vestfjorden,Polygon,1,2.7912919593384,Polygon,1,3.9339925283206
Skagerrak,Polygon,1,4.9678900172449,Polygon,1,5.4579627560879
"Karskiye Strait",Polygon,1,0.38631479152627,Polygon,1,0.40535369973711
"Vil'kitskogo Strait",Polygon,1,4.2226446479246,Polygon,1,4.3523579582843
Sognefjorden,Polygon,1,0.21880786819873,Polygon,1,0.46116167863019
Trondheimsfjorden,Polygon,1,0.4149264118518,Polygon,1,0.72110129765628
Kattegat,Polygon,2,3.5324357797253,Polygon,1,3.8604564846999
"Gulf of Khambhät",Polygon,1,2.0100068431514,Polygon,1,2.5628770045592
"Palk Strait",Polygon,2,1.1280682756481,Polygon,1,1.2463833428879
"Kronotskiy Gulf",Polygon,1,1.0836484716342,Polygon,1,1.0935595495605
"Uda Bay",Polygon,3,3.2407118833314,Polygon,1,3.9410661828184
"Uchiura Bay",Polygon,1,2.8032052683463,Polygon,1,2.9358651792752
"Tsugaru Strait",Polygon,1,0.61243548475661,Polygon,1,0.85189577256936
"Tatar Strait",Polygon,1,0.71784075265466,Polygon,1,0.93387718246708
"Shark Bay",Polygon,1,0.69002973834046,Polygon,1,0.78219075418373
"Gulf of Gabès",Polygon,1,0.87121106542914,Polygon,1,0.87813323354434
"Mackenzie Bay",Polygon,1,2.2496951497025,Polygon,1,2.6566944246271
"Norton Sound",Polygon,1,4.9606883021124,Polygon,1,5.3415067941718
"Gulf of Anadyr'",Polygon,1,14.687675647389,Polygon,1,15.579647438676
"Kotzebue Sound",Polygon,1,2.3606781844682,Polygon,1,2.9923570982535
"Gulf of Boothia",Polygon,5,12.314761108405,Polygon,1,14.816649884552
"Kane Basin",Polygon,1,12.982775499972,Polygon,1,15.190277471941
"Foxe Basin",Polygon,11,42.232112776659,Polygon,1,51.21549281662
"Golfo de Tehuantepec",Polygon,1,1.4792972600957,Polygon,1,1.5316679022413
"Golfo de Guayaquil",Polygon,2,0.91810872997988,Polygon,1,1.2310230522943
"Gulf of Masira",Polygon,1,0.70996036676131,Polygon,1,0.7212845557912
"Gulf of Yana",Polygon,2,17.562688100578,Polygon,1,19.043370897866
"Dmitriy Laptev Strait",Polygon,1,1.8108405140807,Polygon,1,1.8689104206699
"La Perouse Strait",Polygon,1,0.1370435376682,Polygon,1,0.15291530914347
"East Korea Bay",Polygon,1,0.78835414014953,Polygon,1,0.84377147595826
"Qiongzhou Strait",Polygon,1,0.20860317619182,Polygon,1,0.23754448528902
"Cook Strait",Polygon,1,0.6002917790216,Polygon,1,0.80864977383154
"Torres Strait",Polygon,4,2.1390470565866,Polygon,1,2.322322234222
"Geographe Bay",Polygon,1,1.6642847664183,Polygon,1,1.7280008492972
"Gulf of Papua",Polygon,3,3.2830645218845,Polygon,1,3.944094777804
"Gulf of Olenk",Polygon,2,2.5127480697646,Polygon,1,2.730451472473
"Gulf of Riga",Polygon,2,2.7298873677532,Polygon,1,3.299016480025
Waddenzee,Polygon,1,0.25605647669348,Polygon,1,0.27658091290305
"Gulf of Sidra",Polygon,1,5.5319606935513,Polygon,1,5.6152983501207
"Sea of Crete",Polygon,5,7.5101139228848,Polygon,1,8.0683662640907
"Ligurian Sea",Polygon,1,1.4758579878413,Polygon,1,1.4930318453342
"Alboran Sea",Polygon,1,5.4821430060968,Polygon,1,5.6332264982421
"Bight of Benin",Polygon,1,4.3935846891125,Polygon,1,4.6202899623786
"Bight of Biafra",Polygon,2,2.5609369567398,Polygon,1,3.3779421558706
"Strait of Belle Isle",Polygon,1,0.56427214200602,Polygon,1,0.61111451458513
"Strait of Juan de Fuca",Polygon,1,0.52766333314865,Polygon,1,0.57705624112725
"Prince William Sound",Polygon,3,1.5087923826549,Polygon,1,2.2264559372409
"Estrecho de Magellanes",Polygon,1,1.8452616489165,Polygon,1,2.8722138253216
"Bahía Blanca",Polygon,2,0.27332739803311,Polygon,1,0.30263213064658
"Golfo de Penas",Polygon,1,1.0658257537884,Polygon,1,1.3259557837753
"Bahía Grande",Polygon,1,1.7570641100781,Polygon,1,2.2314240027316
"Marguerite Bay",Polygon,2,5.3039726655746,Polygon,1,6.0374308331552
"Prydz Bay",Polygon,4,24.948517734435,Polygon,1,27.455116755726
"Vincennes Bay",Polygon,1,3.0199567109813,Polygon,1,3.0440095539899
"Porpoise Bay",Polygon,1,1.9230340444583,Polygon,1,2.0048960532002
"Davis Sea",Polygon,10,70.554593214283,Polygon,1,71.425281134705
"Lützow-Holm Bay",Polygon,1,5.3513410623403,Polygon,1,5.5003122157435
"Antongila Bay",Polygon,1,0.23407859237903,Polygon,1,0.24350177377183
"Hangzhou Bay",Polygon,1,0.73785551638853,Polygon,1,0.86031822739675
"Karaginskiy Gulf",Polygon,2,4.7533388989042,Polygon,1,5.3701802714776
"Gulf of Kamchatka",Polygon,1,1.0725731456422,Polygon,1,1.2109772852309
Bosporus,Polygon,1,0.012631466097814,Polygon,1,0.012786411795238
"Bab el Mandeb",Polygon,1,0.37828869833781,Polygon,1,0.40450291660278
"Gulf St. Vincent",Polygon,1,3.8850233796679,Polygon,1,4.7965230370619
"Golfo de Urabá",Polygon,1,0.14611230381131,Polygon,1,0.15317477754839
"Baia de Maputo",Polygon,1,0.16666813183179,Polygon,1,0.17516873553616
"St. Helena Bay",Polygon,1,0.40617190436088,Polygon,1,0.43438175123426
Boknafjorden,Polygon,1,0.21667402818638,Polygon,1,0.41057568308569
"Joseph Bonaparte Gulf",Polygon,1,2.3086781769182,Polygon,1,2.9125946898225
"Gulf of Martaban",Polygon,2,2.5182939484115,Polygon,1,2.9751574805109
"Gulf of Sakhalin",Polygon,1,1.9312464738911,Polygon,1,1.979820229881
Kangertittivaq,Polygon,2,3.3446981759714,Polygon,1,5.9406085961987
"St. Lawrence River",Polygon,4,4.7019021771536,Polygon,1,6.2197798402111
"Chaun Bay",Polygon,1,1.7312958759771,Polygon,1,1.7957267018671
"Khatanga Gulf",Polygon,1,4.3407959951209,Polygon,1,5.4620159594181
"Garabogaz Bay",Polygon,1,1.8244044538589,Polygon,1,1.8685963573213
"Gulf of  Suez",Polygon,1,0.97405116364343,Polygon,1,1.0531678767866
"Gulf of Ob",Polygon,2,12.118002015719,Polygon,1,16.426164029832
"Yenisey Gulf",Polygon,1,3.8599489280914,Polygon,1,5.5225761266166
Dardanelles,Polygon,1,0.038347506849645,Polygon,1,0.050289232213449
"Sea of Marmara",Polygon,1,1.2314172054397,Polygon,1,1.4344599458494
"Gulf of Aqaba",Polygon,1,0.30481565907481,Polygon,1,0.30685226251538
"Lago de Maracaibo",Polygon,1,1.0050374281339,Polygon,1,1.0449895312613
"Denmark  Strait",Polygon,1,37.029352594501,Polygon,1,40.012307913382
"Massachusetts Bay",Polygon,1,0.37979004741074,Polygon,1,0.45173710893675
"Delaware Bay",Polygon,1,0.21208000270212,Polygon,1,0.45255675013099
"Long Island Sound",Polygon,1,0.31396354374974,Polygon,1,0.32438824999037
"Albemarle Sound",Polygon,1,0.25743164349313,Polygon,1,0.59270960806089
"Pamlico Sound",Polygon,1,0.60615682795244,Polygon,1,1.0389547533644
"Puget Sound",Polygon,4,0.32761147497002,Polygon,1,0.68241089622494
"Strait of Georgia",Polygon,8,1.4020268777958,Polygon,1,2.3522941923658
,Polygon,3,0.65548307150918,Polygon,1,1.7932396530339
"Smith Sound",Polygon,1,0.29777861145831,Polygon,1,1.1521019295172
,Polygon,7,3.6355786154125,Polygon,1,9.2505208831564
"Queen Charlotte Straight",Polygon,1,0.6745343852792,Polygon,1,1.1620021707539
"Baird Inlet",Polygon,1,0.19369212039296,Polygon,1,0.31291766883613
,Polygon,1,0.051769541724884,Polygon,1,0.10239383346856
"Eskimo Lakes",Polygon,1,0.34640931130444,Polygon,1,0.4644560210624
"Lake Pontchartrain",Polygon,1,0.14184728455966,Polygon,1,0.14202469719601
"Stettiner Haff",Polygon,1,0.098819265578553,Polygon,1,0.14160205764313
"Darnley Bay",Polygon,1,0.35732669298132,Polygon,1,0.36528567633903
,Polygon,1,0.086375281016177,Polygon,1,0.098021422178932
"Prince of Wales Strait",Polygon,1,1.9605584390467,Polygon,1,2.2110841059187
"Minto Inlet",Polygon,1,0.50315514459313,Polygon,1,0.60507049113112
"Richard Collinson Inlet",Polygon,1,0.36676160535873,Polygon,1,0.45356997585199
"Prince ALbert Sound",Polygon,1,2.0193491962699,Polygon,1,2.0980024196578
"Liddon Gulf",Polygon,1,0.93055629728966,Polygon,1,1.2993385899918
"Wynniat Bay",Polygon,1,0.4071922449792,Polygon,1,0.48764681591683
"Hadley Bay",Polygon,1,0.91318919789266,Polygon,1,0.93109136050833
"Bathurst Inlet",Polygon,2,0.42388326495688,Polygon,1,0.84731267656674
,Polygon,1,0.44184907071654,Polygon,1,0.45107297038504
"Goldsmith Channel",Polygon,1,0.25400658654311,Polygon,1,0.30306544742422
"Sherman Basin",Polygon,1,0.26646619778689,Polygon,1,0.27578510268977
"Wager Bay",Polygon,1,0.62783519852454,Polygon,1,0.67819149883998
"Fury and Hecla Strait",Polygon,1,0.77594997405398,Polygon,1,0.8374513085976
,Polygon,1,0.37499987944228,Polygon,1,0.38385890409902
"Jones Sound",Polygon,1,8.4478797443813,Polygon,1,9.8310333273637
"Eclipse Sound",Polygon,1,1.8146534298681,Polygon,1,3.0495718269881
"Hall Basin",Polygon,1,3.1933863188208,Polygon,1,3.3780203894995
"Uummannaq Fjord",Polygon,3,2.2827147550203,Polygon,1,3.8651620866296
"Peacock Sound",Polygon,1,4.6611922311135,Polygon,1,4.8718691154397
"George VI Sound",Polygon,2,9.4885840729796,Polygon,1,11.212029357673
"Seno de Skyring",Polygon,1,0.26818860868237,Polygon,1,0.36343300672874
"Seno Otway",Polygon,1,0.33710848106971,Polygon,1,0.48488736083324
"B. Inutil",Polygon,1,0.70439123981276,Polygon,1,1.3101885361008
"Lagoa dos Patos",Polygon,1,0.929284586535,Polygon,1,1.1744634894325
"Amazon River",Polygon,2,0.85458308616336,Polygon,1,1.8780606350012
"Bras d'Or Lake",Polygon,1,0.13468988493794,Polygon,1,0.17745242913822
Kaliningrad,Polygon,1,0.20920015276814,Polygon,1,0.22894527619439
"Matochkin Shar Strait",Polygon,1,0.17026958374094,Polygon,1,0.1978682417321
"Gulf of Anadyr'",Polygon,1,3.2724116015755,Polygon,1,4.0734071875589
"Ozero Mogotoyevo",Polygon,1,0.20613500072272,Polygon,1,0.23946906425813
"Guba Gusinaya",Polygon,1,0.38232415645885,Polygon,1,0.52222033229805
"Bali Sea",Polygon,3,3.548216169833,Polygon,1,4.4996726662296
"Davao Gulf",Polygon,2,0.54291719174505,Polygon,1,0.57090432301019
"Halmahera Sea",Polygon,1,3.4478313979203,Polygon,1,3.8283637272415
"Selat Bali",Polygon,1,0.2495197188746,Polygon,1,0.27234869636909
"Gulf of Tomini",Polygon,2,4.6612610246701,Polygon,1,4.8595962663078
"Flores Sea",Polygon,3,9.3237883958379,Polygon,1,10.281256283693
"Sibuyan Sea",Polygon,4,2.3978317834242,Polygon,1,2.6122892478577
"Selat Dampier",Polygon,2,0.9273715993171,Polygon,1,1.3075521078174
"Gulf of Buli",Polygon,1,1.3690230673383,Polygon,1,1.4377405557231
"Gulf of Kau",Polygon,1,0.75042458214742,Polygon,1,0.9831980452751
"Bohol Sea",Polygon,4,3.1966595892952,Polygon,1,4.0113997412957
,Polygon,2,0.30888369297206,Polygon,1,0.34053309626235
"Surigao Strait",Polygon,1,0.25397582727905,Polygon,1,0.29973818878147
,Polygon,1,0.28878586549043,Polygon,1,0.30595141989035
"Ragay Gulf",Polygon,1,0.34251246786794,Polygon,1,0.3628891506154
"Samar Sea",Polygon,4,1.0725662743551,Polygon,1,1.3986334228566
"Tayabas Bay",Polygon,1,0.53950082260425,Polygon,1,0.66628004727044
"Leyte Gulf",Polygon,1,0.36024569000209,Polygon,1,0.38236229503305
"Visayan Sea",Polygon,2,1.4998188042639,Polygon,1,1.8933132885416
"Savu Sea",Polygon,4,8.338372097189,Polygon,1,8.98245233341
"Hecate Straight",Polygon,4,3.9282188894312,Polygon,1,5.171822965176
"Cordova Bay",Polygon,1,0.28723542951087,Polygon,1,0.46133726694013
,Polygon,1,0.1904246831962,Polygon,1,0.45608569560827
"Murchison Sound",Polygon,1,2.280695482514,Polygon,1,2.6501174132285
"Robeson Channel",Polygon,1,1.5811297323847,Polygon,1,2.4016463693904
"Kennedy Channel",Polygon,1,1.6392589392863,Polygon,1,1.7334487822263
,Polygon,1,0.10794604154892,Polygon,1,0.18049227668623
"Canal Perigoso",Polygon,1,0.04307764633962,Polygon,1,0.050797282869167
"Canal do Sul",Polygon,1,0.23521015739907,Polygon,1,0.38120129211526
"Canal do Norte",Polygon,1,0.27852291177333,Polygon,1,0.36427854399402
Øresund,Polygon,1,0.30758416547996,Polygon,1,0.33316116853723
,Polygon,6,2.1038289705493,Polygon,1,3.2183928340399
"Mecklenburger Bucht",Polygon,1,0.76690368177709,Polygon,1,0.83994161125959
"Sargasso Sea",Polygon,2,276.41651817604,Polygon,1,276.60172502333
"San Francisco Bay",Polygon,1,0.13178399020199,Polygon,1,0.35692668513136
"Monterey Bay",Polygon,1,0.078975481222556,Polygon,1,0.081023687855315
"Yangtze River",Polygon,2,0.3597772763609,Polygon,1,0.57425906300078
"Columbia River",MultiPolygon,2,0.057103418922885,Polygon,1,0.073963356797885
