source,status,item
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.631691506203 -6.779812090135 Meath Ireland An Mhí  (feature #1408)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","53.631691506203 -6.779812090135 Meath Ireland An Mhí   (feature #1408, WOEID: 2345265)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.19668875428 -7.6016792867057 Offaly  (feature #1409)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","53.19668875428 -7.6016792867057 Offaly Ireland  (feature #1409, WOEID: 2345267)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.536491769033 -7.4511662432907 Westmeath  (feature #1410)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","53.536491769033 -7.4511662432907 Westmeath Ireland  (feature #1410, WOEID: 2345272)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.438566051811 -6.5745070619999 Wexford Ireland  (feature #1411)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.438566051811 -6.5745070619999 Wexford Ireland Loch Garman  (feature #1411)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.438566051811 -6.5745070619999 Wexford Ireland Loch Garman   (feature #1411)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","52.438566051811 -6.5745070619999 Wexford Ireland Loch Garman   (feature #1411)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","52.956157785939 -6.3741195526243 Wicklow  (feature #1412, WOEID: 2345274)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.395587946456 -6.2779748047827 Dublin  (feature #1413)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.395587946456 -6.2779748047827 Dublin Ireland  (feature #1413)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","53.395587946456 -6.2779748047827 Dublin Ireland Baile Átha Cliath  (feature #1413, WOEID: 560743)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.186384986852 -6.8115260590262 Kildare  (feature #1414)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.186384986852 -6.8115260590262 Kildare Ireland  (feature #1414)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.186384986852 -6.8115260590262 Kildare Ireland Cill Dara  (feature #1414)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","53.186384986852 -6.8115260590262 Kildare Ireland Cill Dara   (feature #1414)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.585393554836 -7.2521242352243 Kilkenny Ireland  (feature #1415)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.585393554836 -7.2521242352243 Kilkenny Ireland Cill Chainnigh   (feature #1415)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","52.585393554836 -7.2521242352243 Kilkenny Ireland Cill Chainnigh   (feature #1415)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","52.975233853537 -7.3384720211277 Laoighis  (feature #1416, WOEID: 2345260)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","52.632864052428 -7.9527915273183 Tipperary  (feature #1417, WOEID: 2345270)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.110301244362 -9.7685506600324 Kerry  (feature #1418)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","52.110301244362 -9.7685506600324 Kerry Ireland  (feature #1418, WOEID: 2345256)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","52.479078033712 -8.7188348887105 Limerick  (feature #1419, WOEID: 2345261)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","53.722864318246 -8.2847871333626 Roscommon Ireland  (feature #1420, WOEID: 2345268)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.172875782802 -8.6126364732232 Sligo  (feature #1421)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.172875782802 -8.6126364732232 Sligo Ireland  (feature #1421)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.172875782802 -8.6126364732232 Sligo Ireland Sligeach  (feature #1421)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.172875782802 -8.6126364732232 Sligo Ireland Sligeach   (feature #1421)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.925725653378 -7.9246034940385 Donegal  (feature #1422)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.925725653378 -7.9246034940385 Donegal Ireland Dún na nGall Tyrconnel  (feature #1422)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.925725653378 -7.9246034940385 Donegal Ireland Dún na nGall Tyrconnel   (feature #1422)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","54.925725653378 -7.9246034940385 Donegal Ireland Dún na nGall Tyrconnel   (feature #1422)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","54.133878533535 -8.0153395212808 Leitrim  (feature #1423, WOEID: 20073913)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.714155818248 -7.7157846764142 Longford Ireland  (feature #1424)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","53.714155818248 -7.7157846764142 Longford Ireland An Longfort  (feature #1424)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","53.714155818248 -7.7157846764142 Longford Ireland An Longfort   (feature #1424)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.842332097545 -9.0614172279074 Clare  (feature #1425)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.842332097545 -9.0614172279074 Clare Ireland  (feature #1425)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.842332097545 -9.0614172279074 Clare Ireland An Clár  (feature #1425)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.842332097545 -9.0614172279074 Clare Ireland An Clár   (feature #1425)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","52.842332097545 -9.0614172279074 Clare Ireland An Clár   (feature #1425)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.730573220406 -6.814426295756 Carlow  (feature #1426)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.730573220406 -6.814426295756 Carlow Ireland  (feature #1426)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.730573220406 -6.814426295756 Carlow Ireland Ceatharlach  (feature #1426)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","52.730573220406 -6.814426295756 Carlow Ireland Ceatharlach   (feature #1426)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","52.730573220406 -6.814426295756 Carlow Ireland Ceatharlach   (feature #1426)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","51.901419898661 -8.9212766625249 Cork  (feature #1427)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","51.901419898661 -8.9212766625249 Cork Ireland  (feature #1427)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","51.901419898661 -8.9212766625249 Cork Ireland Corcaigh  (feature #1427)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","51.901419898661 -8.9212766625249 Cork Ireland Corcaigh   (feature #1427)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","51.901419898661 -8.9212766625249 Cork Ireland Corcaigh   (feature #1427)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.008688955045 -7.3925451618386 Cavan  (feature #1428)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.008688955045 -7.3925451618386 Cavan Ireland  (feature #1428)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.008688955045 -7.3925451618386 Cavan Ireland An Cabhán  (feature #1428)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","54.008688955045 -7.3925451618386 Cavan Ireland An Cabhán   (feature #1428)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","54.008688955045 -7.3925451618386 Cavan Ireland An Cabhán   (feature #1428)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","30.807915462631 50.747656318732 Kohgiluyeh and Buyer Ahmad  (feature #1429)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","30.807915462631 50.747656318732 Kohgiluyeh and Buyer Ahmad Iran  (feature #1429)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","30.807915462631 50.747656318732 Kohgiluyeh and Buyer Ahmad Iran Bovir Ahmadi and Kohkiluyeh Boyer-Ahmad and Koh-Giluye Boyer Ahmad e Kohkiluyeh Boyer Ahmadi-ye Sardir va Kohkiluyeh Kohgil  (feature #1429)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","30.807915462631 50.747656318732 Kohgiluyeh and Buyer Ahmad Iran Bovir Ahmadi and Kohkiluyeh Boyer-Ahmad and Koh-Giluye Boyer Ahmad e Kohkiluyeh Boyer Ahmadi-ye Sardir va Kohkiluyeh Kohgil   (feature #1429)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","30.807915462631 50.747656318732 Kohgiluyeh and Buyer Ahmad Iran Bovir Ahmadi and Kohkiluyeh Boyer-Ahmad and Koh-Giluye Boyer Ahmad e Kohkiluyeh Boyer Ahmadi-ye Sardir va Kohkiluyeh Kohgil   (feature #1429)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","28.8643901758 51.329588098621 Bushehr  (feature #1430)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","28.8643901758 51.329588098621 Bushehr Iran  (feature #1430)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","28.8643901758 51.329588098621 Bushehr Iran Banader va Jazayer-e Khalij-e Fars Bushire Persian Gulf Ports and Islands of the Persian Gulf  (feature #1430)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","28.8643901758 51.329588098621 Bushehr Iran Banader va Jazayer-e Khalij-e Fars Bushire Persian Gulf Ports and Islands of the Persian Gulf   (feature #1430)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","28.8643901758 51.329588098621 Bushehr Iran Banader va Jazayer-e Khalij-e Fars Bushire Persian Gulf Ports and Islands of the Persian Gulf   (feature #1430)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.119980749575 52.418431366841 Esfahan  (feature #1431)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.119980749575 52.418431366841 Esfahan Iran  (feature #1431)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.119980749575 52.418431366841 Esfahan Iran Isfahan Ispahan  (feature #1431)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.119980749575 52.418431366841 Esfahan Iran Isfahan Ispahan   (feature #1431)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","33.119980749575 52.418431366841 Esfahan Iran Isfahan Ispahan   (feature #1431)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","29.339946225698 53.14097706584 Fars  (feature #1432)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","29.339946225698 53.14097706584 Fars Iran  (feature #1432)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","29.339946225698 53.14097706584 Fars Iran   (feature #1432)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","29.339946225698 53.14097706584 Fars Iran    (feature #1432)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","29.339946225698 53.14097706584 Fars Iran    (feature #1432)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","37.289425660797 55.017852279633 Golestan  (feature #1433)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","37.289425660797 55.017852279633 Golestan Iran  (feature #1433)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","37.289425660797 55.017852279633 Golestan Iran   (feature #1433)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","37.289425660797 55.017852279633 Golestan Iran    (feature #1433)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","37.289425660797 55.017852279633 Golestan Iran    (feature #1433)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.383832903149 52.384137307025 Mazandaran  (feature #1434)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.383832903149 52.384137307025 Mazandaran Iran  (feature #1434)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.383832903149 52.384137307025 Mazandaran Iran   (feature #1434)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.383832903149 52.384137307025 Mazandaran Iran    (feature #1434)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","36.383832903149 52.384137307025 Mazandaran Iran    (feature #1434)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.499422273726 54.643706895354 Semnan  (feature #1435)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.499422273726 54.643706895354 Semnan Iran  (feature #1435)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.499422273726 54.643706895354 Semnan Iran   (feature #1435)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.499422273726 54.643706895354 Semnan Iran    (feature #1435)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","35.499422273726 54.643706895354 Semnan Iran    (feature #1435)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.648551889464 51.555326829767 Tehran  (feature #1436)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.648551889464 51.555326829767 Tehran Iran  (feature #1436)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.648551889464 51.555326829767 Tehran Iran Teheran Thran  (feature #1436)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","35.648551889464 51.555326829767 Tehran Iran Teheran Thran   (feature #1436)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","35.648551889464 51.555326829767 Tehran Iran Teheran Thran   (feature #1436)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","32.577436564657 55.647950732058 Yazd  (feature #1437)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","32.577436564657 55.647950732058 Yazd Iran  (feature #1437)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","32.577436564657 55.647950732058 Yazd Iran   (feature #1437)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","32.577436564657 55.647950732058 Yazd Iran    (feature #1437)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","32.577436564657 55.647950732058 Yazd Iran    (feature #1437)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.942831716914 50.649757592972 Chahar Mahall and Bakhtiari  (feature #1438)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.942831716914 50.649757592972 Chahar Mahall and Bakhtiari Iran  (feature #1438)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.942831716914 50.649757592972 Chahar Mahall and Bakhtiari Iran Bakhtiari Chaharmahal va Bakhtiyari Charmahal-Bakhtiyari  (feature #1438)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.942831716914 50.649757592972 Chahar Mahall and Bakhtiari Iran Bakhtiari Chaharmahal va Bakhtiyari Charmahal-Bakhtiyari   (feature #1438)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","31.942831716914 50.649757592972 Chahar Mahall and Bakhtiari Iran Bakhtiari Chaharmahal va Bakhtiyari Charmahal-Bakhtiyari   (feature #1438)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.450630667557 48.977617055889 Khuzestan  (feature #1439)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.450630667557 48.977617055889 Khuzestan Iran  (feature #1439)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.450630667557 48.977617055889 Khuzestan Iran Khuzistan Kouzistan  (feature #1439)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","31.450630667557 48.977617055889 Khuzestan Iran Khuzistan Kouzistan   (feature #1439)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","31.450630667557 48.977617055889 Khuzestan Iran Khuzistan Kouzistan   (feature #1439)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.486302647015 48.422189553516 Lorestan  (feature #1440)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.486302647015 48.422189553516 Lorestan Iran  (feature #1440)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.486302647015 48.422189553516 Lorestan Iran   (feature #1440)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.486302647015 48.422189553516 Lorestan Iran    (feature #1440)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","33.486302647015 48.422189553516 Lorestan Iran    (feature #1440)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.218578656816 46.863331689059 Ilam  (feature #1441)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.218578656816 46.863331689059 Ilam Iran  (feature #1441)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.218578656816 46.863331689059 Ilam Iran Ilam and Poshtkuh  (feature #1441)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","33.218578656816 46.863331689059 Ilam Iran Ilam and Poshtkuh   (feature #1441)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","33.218578656816 46.863331689059 Ilam Iran Ilam and Poshtkuh   (feature #1441)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","27.110360539507 56.07146029287 Hormozgan  (feature #1442)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","27.110360539507 56.07146029287 Hormozgan Iran  (feature #1442)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","27.110360539507 56.07146029287 Hormozgan Iran Banader va Jazayer-e Bahr-e Oman Ports and Islands of the Sea of Oman Saheli  (feature #1442)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","27.110360539507 56.07146029287 Hormozgan Iran Banader va Jazayer-e Bahr-e Oman Ports and Islands of the Sea of Oman Saheli   (feature #1442)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","27.110360539507 56.07146029287 Hormozgan Iran Banader va Jazayer-e Bahr-e Oman Ports and Islands of the Sea of Oman Saheli   (feature #1442)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","38.504468313824 47.88097101509 Ardebil  (feature #1443)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","38.504468313824 47.88097101509 Ardebil Iran  (feature #1443)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","38.504468313824 47.88097101509 Ardebil Iran Ardabil  (feature #1443)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","38.504468313824 47.88097101509 Ardebil Iran Ardabil   (feature #1443)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","38.504468313824 47.88097101509 Ardebil Iran Ardabil   (feature #1443)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.553112009967 49.952365614439 Markazi  (feature #1444)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.553112009967 49.952365614439 Markazi Iran  (feature #1444)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.553112009967 49.952365614439 Markazi Iran   (feature #1444)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.553112009967 49.952365614439 Markazi Iran    (feature #1444)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","34.553112009967 49.952365614439 Markazi Iran    (feature #1444)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.682705691383 50.962610094571 Qom  (feature #1445)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.682705691383 50.962610094571 Qom Iran  (feature #1445)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.682705691383 50.962610094571 Qom Iran   (feature #1445)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.682705691383 50.962610094571 Qom Iran    (feature #1445)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","34.682705691383 50.962610094571 Qom Iran    (feature #1445)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.873558621728 48.564453871405 Hamadan  (feature #1446)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.873558621728 48.564453871405 Hamadan Iran  (feature #1446)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.873558621728 48.564453871405 Hamadan Iran Hamedan  (feature #1446)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","34.873558621728 48.564453871405 Hamadan Iran Hamedan   (feature #1446)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","34.873558621728 48.564453871405 Hamadan Iran Hamedan   (feature #1446)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.495980535599 48.376726423408 Zanjan  (feature #1447)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.495980535599 48.376726423408 Zanjan Iran  (feature #1447)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.495980535599 48.376726423408 Zanjan Iran   (feature #1447)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","36.495980535599 48.376726423408 Zanjan Iran    (feature #1447)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","36.495980535599 48.376726423408 Zanjan Iran    (feature #1447)"
