source,status,item
ne_10m_admin_0_countries_lakes.geojson,"No API results matched feature","-48.409273980748 68.838334608321 French Southern and Antarctic Lands France  (feature #12)"
ne_10m_admin_0_countries_lakes.geojson,"No API results matched feature","15.793776020616 -79.986665212985 Bajo Nuevo Bank (Petrel Is.) Bajo Nuevo Bank (Petrel Is.)  (feature #26)"
