source,status,item
ne_50m_admin_0_countries.geojson,"API returned no results for search.","9.7426765759483 46.227090105579 Somaliland Somaliland  (feature #197)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","4.7838176442197 45.735029891939 Somalia  (feature #198, WOEID: 23424949)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","46.901469664516 -56.283403785342 Saint Pierre and Miquelon  (feature #199, WOEID: 23424939)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","44.170948338605 20.822754266952 Republic of Serbia  (feature #200, WOEID: 20069818)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","0.50711409105446 6.7605648020909 Sao Tome and Principe  (feature #201, WOEID: 23424966)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","4.0932566385038 -55.911150430691 Suriname  (feature #202, WOEID: 23424913)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","48.715598729028 19.511324727427 Slovakia  (feature #203, WOEID: 23424877)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","46.106012632907 14.825277738597 Slovenia  (feature #204, WOEID: 23424945)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","62.552893509465 16.784166191256 Sweden  (feature #205, WOEID: 23424954)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-26.55527302708 31.496295776464 Swaziland  (feature #206, WOEID: 23424993)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","18.050637903083 -63.056848746739 Sint Maarten  (feature #207, WOEID: 56042305)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-4.6630375129208 55.471013093671 Seychelles  (feature #208, WOEID: 23424941)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","35.032055247988 38.483690218798 Syria  (feature #209, WOEID: 23424956)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","21.828321250188 -71.992724943451 Turks and Caicos Islands  (feature #210, WOEID: 23424962)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","15.28192507461 18.640591704522 Chad  (feature #211, WOEID: 23424777)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","8.604500331526 0.93129416303051 Togo  (feature #212, WOEID: 23424965)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","14.822997930954 100.94995927798 Thailand  (feature #213, WOEID: 23424960)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","38.60306417653 70.917178075256 Tajikistan  (feature #214, WOEID: 23424961)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","39.193377170609 59.103251584816 Turkmenistan  (feature #215, WOEID: 23424972)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-8.8382305415155 125.68881478429 East Timor  (feature #216, WOEID: 23424968)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-20.801823906517 -174.92874175847 Tonga  (feature #217, WOEID: 23424964)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","10.554788005843 -61.250726111131 Trinidad and Tobago  (feature #218, WOEID: 23424958)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","34.167817826003 9.6532029766976 Tunisia  (feature #219, WOEID: 23424967)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","39.06873712688 34.982202247021 Turkey  (feature #220, WOEID: 23424969)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","23.73829069573 120.93990484243 Taiwan  (feature #221, WOEID: 23424971)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-6.2851746284844 34.892607524939 United Republic of Tanzania  (feature #222, WOEID: 23424973)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","1.3054741404309 32.344199189446 Uganda  (feature #223, WOEID: 23424974)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","48.866024191237 31.481264647857 Ukraine  (feature #224, WOEID: 23424976)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-32.776924667706 -56.018143830434 Uruguay  (feature #225, WOEID: 23424979)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","46.018709790796 -113.40523250417 United States of America  (feature #226, WOEID: 23424977)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","41.678486424799 63.481806495009 Uzbekistan  (feature #227, WOEID: 23424980)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","41.894509433583 12.439995300455 Vatican  (feature #228, WOEID: 23424986)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","13.092451509089 -61.23621496391 Saint Vincent and the Grenadines  (feature #229, WOEID: 23424981)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","7.2266509205097 -66.187402248471 Venezuela  (feature #230, WOEID: 23424982)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","18.572854755553 -64.447390328465 British Virgin Islands  (feature #231, WOEID: 23424983)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","18.046483339685 -64.77857206609 United States Virgin Islands United States of America  (feature #232, WOEID: 23424985)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","16.508392511614 106.20490802119 Vietnam  (feature #233, WOEID: 23424984)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-16.046354508434 167.78829572309 Vanuatu  (feature #234, WOEID: 23424907)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-13.947351031418 -177.47971651654 Wallis and Futuna  (feature #235, WOEID: 23424989)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-13.773318046667 -172.13485235358 Samoa  (feature #236, WOEID: 23424992)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","15.884232123193 47.52530704279 Yemen  (feature #237, WOEID: 23425002)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-28.974571105309 25.18777540513 South Africa  (feature #238, WOEID: 23424942)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-13.399092686527 27.822681699866 Zambia  (feature #239, WOEID: 23425003)"
ne_50m_admin_0_countries.geojson,"Success! Matched feature to API result.","-19.004418475555 29.840857322661 Zimbabwe  (feature #240, WOEID: 23425004)"
