source,status,item
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","52.735978464756 148.18334476355 Sea of Okhotsk  (feature #25, WOEID: 55961433)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-78.534451893882 172.49036987494 Ross  Sea  (feature #26)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-76.379174434381 -47.257117512852 Weddell  Sea  (feature #27)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","26.817745278678 51.954559604847 Persian Gulf  (feature #28, WOEID: 55959679)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-76.956662266802 -157.42892406809 Ross  Sea  (feature #29)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","3.7816847643026 121.89749021351 Celebes Sea  (feature #30)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","8.5753069700859 120.16728506202 Sulu Sea  (feature #31)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","68.541954852442 4.9569224646565 Norwegian Sea  (feature #32, WOEID: 55959691)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","75.70992658061 -8.6845255901113 Greenland Sea  (feature #33, WOEID: 55959685)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-5.2782973053513 125.9283401369 Banda Sea  (feature #34)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","20.056384576299 121.32800611318 Luzon Strait  (feature #35)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","45.586675728227 -4.2496950522243 Bay of Biscay  (feature #36)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-19.068602562263 41.005377240425 Mozambique Channel  (feature #37)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","3.0475119099252 2.8029433564637 Gulf of Guinea  (feature #38)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-56.263863452224 -49.214128230258 Scotia Sea  (feature #39)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","56.824032439195 18.276395813415 Baltic Sea  (feature #40, WOEID: 55961436)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","75.338385117688 42.864891992906 Barents Sea  (feature #41, WOEID: 55961429)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","56.352844292122 2.7199914990192 North Sea  (feature #42, WOEID: 55959673)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","51.171799948324 -4.9577762681882 Bristol Channel  (feature #43)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","56.42803008752 -6.264727535431 Inner Seas  (feature #44)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","56.42803008752 -6.264727535431 Inner Seas  (feature #44)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","53.419777202675 -4.7561326782517 Irish Sea  (feature #45, WOEID: 28742112)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","-5.1127102087268 111.85072535988 Java Sea  (feature #46, WOEID: 55959715)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","11.039995186442 95.459351460288 Andaman Sea  (feature #47, WOEID: 55959713)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","35.874161509254 123.38521745235 Yellow Sea  (feature #48, WOEID: 55959696)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","28.733700437696 125.25293816765 East China Sea  (feature #49, WOEID: 55959694)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","69.194564704104 -149.3032231447 Chukchi Sea  (feature #50, WOEID: 55961435)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","19.776073418091 -93.548665296124 Baha de Campeche  (feature #51)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-8.7726532177416 136.15495406463 Arafura Sea  (feature #52)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","-10.993884407234 128.07279736824 Timor Sea  (feature #53, WOEID: 55959706)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","9.730223233975 101.86841183885 Gulf of Thailand  (feature #54, WOEID: 55959699)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","6.9637022188147 74.807141320353 Laccadive Sea  (feature #55)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-71.733047628297 -81.547206504982 Bellingshausen Sea  (feature #56)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-74.049921887542 -105.97117601072 Amundsen Sea  (feature #57)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","64.906672423692 -57.740780242146 Davis  Strait  (feature #58)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","76.274366297407 77.620300556707 Kara Sea  (feature #59, WOEID: 55961432)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","76.209146594113 120.2269016551 Laptev Sea  (feature #60, WOEID: 55961431)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-60.189387946808 -63.702607589861 Drake Passage  (feature #61)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","39.227805795786 5.317195288499 Mediterranean Sea  (feature #62)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","-36.718207928624 132.68703346681 Great Australian Bight  (feature #63, WOEID: 55959703)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","12.51812218692 47.594364087326 Gulf of Aden  (feature #64)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","24.551367152232 58.772688251632 Gulf of Oman  (feature #65, WOEID: 55959680)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","40.15268846398 12.116608773667 Tyrrhenian Sea  (feature #66)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","66.305863110563 39.253461463279 White  Sea  (feature #67)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","46.216113451097 36.956405306464 Sea of Azov  (feature #68)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","53.017428923513 -80.411506798342 James Bay  (feature #69)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-14.54165841299 138.98364954237 Gulf of Carpentaria  (feature #70)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","27.064685311228 -111.09785535698 Golfo de California  (feature #71)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","62.589369276526 -72.489061821667 Hudson Strait  (feature #72)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","59.93896882039 26.407060092978 Gulf of Finland  (feature #73)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","49.734917104538 -2.5083843143112 English Channel  (feature #74, WOEID: 55959688)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","16.25369443745 -88.006563086479 Gulf of Honduras  (feature #75)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","42.915793702749 4.0008088934218 Golfe du Lion  (feature #76)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","62.571889546962 20.813488466135 Gulf of Bothnia  (feature #77)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","42.791665399768 16.024389020914 Adriatic Sea  (feature #78)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","24.628992261804 -80.461564873599 Straits of Florida  (feature #79)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-37.446088909514 176.84364552425 Bay of Plenty  (feature #80)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","74.308033907892 -98.65647453341 The North Western Passages  (feature #81)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","51.946823642462 -129.38714635245 Queen Charlotte Sound  (feature #82)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","38.049146511007 18.827103953115 Ionian Sea  (feature #83)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","48.240514436992 -60.940209667381 Gulf of St. Lawrence  (feature #84)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","0.68183641187152 126.09305060381 Molucca Sea  (feature #85)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-3.6126548535384 147.42950855399 Bismarck Sea  (feature #86)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-8.5700912955647 154.3529725015 Solomon Sea  (feature #87)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","19.916851867626 107.83458067312 Gulf of Tonkin  (feature #88, WOEID: 55959700)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","65.85080499287 -168.85882598106 Bering Strait  (feature #89)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","45.081780480247 -65.527394433382 Bay of Fundy  (feature #90)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-34.911246466978 -57.038928175171 Río de la Plata  (feature #91)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","4.8239698081901 99.370596367232 Strait of Malacca  (feature #92, WOEID: 55959714)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","1.2857022932785 103.94536457803 Strait of Singapore  (feature #93)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-1.8028648783011 118.30328323542 Makassar Strait  (feature #94)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-2.7276068501913 130.45541404639 Ceram Sea  (feature #95)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","34.259458138119 129.22307544869 Korea Strait  (feature #96, WOEID: 55959697)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","33.95315325243 133.08190651855 Inner Sea  (feature #97)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","24.236966081222 119.30896234776 Taiwan Strait  (feature #98, WOEID: 55959701)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","60.134729457916 -151.83327682563 Cook Inlet  (feature #99)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","57.707918124228 -159.80657892682 Bristol Bay  (feature #100)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","75.427097462317 -61.152081144413 Melville Bay  (feature #101)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","43.354329103831 -68.47387444553 Gulf of Maine  (feature #102)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","38.141461127692 -76.471453910689 Chesapeake Bay  (feature #103)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","36.000128066945 -5.6828447797653 Strait of Gibraltar  (feature #104)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-46.050588053939 -66.494667323192 Golfo San Jorge  (feature #105)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","40.087974524563 1.9920362621527 Balearic Sea  (feature #106)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","38.858320680856 25.211506958531 Aegean Sea  (feature #107)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","8.3561573160946 78.933512319291 Gulf of Mannar  (feature #108)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","60.267519021719 158.94413941382 Shelikhova Gulf  (feature #109)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","38.988874574469 120.0462970919 Bo Hai  (feature #110, WOEID: 55959695)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","22.687634228221 69.594071674474 Gulf of Kutch  (feature #111)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","8.1444386802318 -79.128653323988 Golfo de Panamá  (feature #112)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","70.585810208447 -122.40366535836 Amundsen Gulf  (feature #113)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","73.932359792197 -109.89889092961 Viscount Melville Sound  (feature #114)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","59.421985425729 -67.827901680903 Ungava Bay  (feature #115)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","-17.059179951382 147.60637610273 Great Barrier Reef  (feature #116, WOEID: 23685982)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","21.748515534933 -85.982886547715 Yucatan Channel  (feature #117)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","57.641881441465 -33.753844551742 Bering Sea  (feature #118, WOEID: 55961434)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","73.349141943851 158.21983950895 East Siberian Sea  (feature #119, WOEID: 55961430)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","82.794380703793 -52.894879903045 Lincoln Sea  (feature #120)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-39.467297549534 146.31769011475 Bass Strait  (feature #121)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","69.468388691799 -125.47331531902 Franklin Bay  (feature #122)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","54.373596168444 -132.37332971483 Dixon Entrance  (feature #123)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","74.91414358746 -119.57304158389 M'Clure Strait  (feature #124)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","74.91414358746 -119.57304158389 M'Clure Strait  (feature #124)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","8.7873890178303 -60.929030131959 Boca Grande  (feature #125)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-1.4642398980165 -48.92299968659 Baía de Marajó  (feature #126)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-41.575057416665 -64.375219730678 Golfo San Matas  (feature #127)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-43.472524800794 -73.239055270328 Golfo Corcovado  (feature #128)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-74.293954941984 -129.10561813699 Wrigley Gulf  (feature #129)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-76.966601467911 -150.41258957095 Sulzberger Bay  (feature #130)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-72.437044866305 -74.791469647145 Ronne Entrance  (feature #131)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-63.034292624844 -58.935440085819 Bransfield Str.  (feature #132)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-75.539280540569 166.18232325415 McMurdo Sound  (feature #133)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-2.4880372211489 -44.247385197896 Baía de São Marcos  (feature #134)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","65.368582382427 -65.837945019217 Cumberland Sd.  (feature #135)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","63.055257157841 -67.056472947587 Frobisher Bay  (feature #136)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","69.474224138623 -52.051940912886 Disko Bay  (feature #137)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","53.890056144437 -59.01489876051 Hamilton Inlet  (feature #138)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","77.641535213704 19.331687023659 Storfjorden  (feature #139)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","67.729900241664 14.710216020171 Vestfjorden  (feature #140)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","67.729900241664 14.710216020171 Vestfjorden  (feature #140)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","58.176048601809 9.5035628262376 Skagerrak  (feature #141)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","58.176048601809 9.5035628262376 Skagerrak  (feature #141)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","70.547617201771 58.159290882533 Karskiye Strait  (feature #142)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","70.547617201771 58.159290882533 Karskiye Strait  (feature #142)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","77.85008205071 102.85056885734 Vil'kitskogo Strait  (feature #143)"
ne_10m_geography_marine_polys.geojson,"Success! Matched feature to API result.","61.14754676622 6.3671441468413 Sognefjorden  (feature #144, WOEID: 29362529)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","63.659488204664 10.129893905226 Trondheimsfjorden  (feature #145)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","56.941567223874 11.488896475703 Kattegat  (feature #146)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","21.047135389286 72.271663354901 Gulf of Khambhät  (feature #147)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","9.6463516597122 79.66031779794 Palk Strait  (feature #148)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","9.6463516597122 79.66031779794 Palk Strait  (feature #148)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","53.971220717973 160.5180815 Kronotskiy Gulf  (feature #149)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","55.029335800835 137.02346783937 Uda Bay  (feature #150)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","41.766579188296 141.80450895374 Uchiura Bay  (feature #151)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","41.345742810004 140.82572112035 Tsugaru Strait  (feature #152)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","52.7084092129 141.45479922501 Tatar Strait  (feature #153)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-25.519442391383 113.73406565912 Shark Bay  (feature #154)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","34.300175157295 10.67779048198 Gulf of Gabès  (feature #155)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","69.295182998176 -136.57230318502 Mackenzie Bay  (feature #156)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","63.987789766248 -162.83199066711 Norton Sound  (feature #157)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","64.173382326694 -177.81424732433 Gulf of Anadyr'  (feature #158)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","66.558119807544 -162.4674785728 Kotzebue Sound  (feature #159)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","69.278753960767 -88.366908684702 Gulf of Boothia  (feature #160)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","79.491344300956 -70.707955895377 Kane Basin  (feature #161)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","67.078500615831 -78.886546100291 Foxe Basin  (feature #162)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","15.809963772919 -94.569487492837 Golfo de Tehuantepec  (feature #163)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-2.8270822097048 -80.390960110522 Golfo de Guayaquil  (feature #164)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","19.92504791162 58.112299268589 Gulf of Masira  (feature #165)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","72.890420397717 137.34293600844 Gulf of Yana  (feature #166)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","73.054015911641 141.89897664536 Dmitriy Laptev Strait  (feature #167)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","45.705533736467 141.91717625236 La Perouse Strait  (feature #168)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","39.408231835947 127.94794034708 East Korea Bay  (feature #169)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","20.16465771637 110.22073422833 Qiongzhou Strait  (feature #170)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-41.299472681565 174.61121803192 Cook Strait  (feature #171)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-9.9388407156533 142.26940984858 Torres Strait  (feature #172)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-32.273966468713 115.33115312335 Geographe Bay  (feature #173)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-8.3482344978163 144.56400406335 Gulf of Papua  (feature #174)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","73.242993114665 121.20565993127 Gulf of Olenk  (feature #175)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","57.982070305698 23.346089149839 Gulf of Riga  (feature #176)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","53.205105052087 5.2793862719952 Waddenzee  (feature #177)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","53.205105052087 5.2793862719952 Waddenzee  (feature #177)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","31.428257355657 18.093140284539 Gulf of Sidra  (feature #178)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","36.356877250124 25.097480816108 Sea of Crete  (feature #179)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","43.806171172482 8.933818557215 Ligurian Sea  (feature #180)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","35.931472002819 -3.3698363309392 Alboran Sea  (feature #181)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","5.7080799164082 3.5882633611433 Bight of Benin  (feature #182)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","3.9877266978531 8.4411110696237 Bight of Biafra  (feature #183)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","51.676090971635 -56.092292082266 Strait of Belle Isle  (feature #184)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","48.315386680287 -123.62822860062 Strait of Juan de Fuca  (feature #185)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","60.635563970143 -147.32792737279 Prince William Sound  (feature #186)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-53.154489259048 -71.563516613496 Estrecho de Magellanes  (feature #187)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-39.096447315958 -61.994380795532 Bahía Blanca  (feature #188)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-47.154934455653 -74.833009248826 Golfo de Penas  (feature #189)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-50.935844007928 -68.640647390841 Bahía Grande  (feature #190)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-68.443656420834 -68.397847896451 Marguerite Bay  (feature #191)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-69.80087125823 71.797814266159 Prydz Bay  (feature #192)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-66.363053564978 108.35328035989 Vincennes Bay  (feature #193)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-66.665159334202 128.36739153782 Porpoise Bay  (feature #194)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-65.102341405202 97.483721623418 Davis Sea  (feature #195)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-69.2195204209 37.300369176158 Lützow-Holm Bay  (feature #196)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-15.832456319629 49.883651644313 Antongila Bay  (feature #197)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","30.379018367538 121.36311371748 Hangzhou Bay  (feature #198)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","59.089368170902 164.0579625377 Karaginskiy Gulf  (feature #199)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","55.7378937522 162.37451559626 Gulf of Kamchatka  (feature #200)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","41.099053170954 29.047772763083 Bosporus  (feature #201)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","41.099053170954 29.047772763083 Bosporus  (feature #201)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","12.693126717581 43.407454989885 Bab el Mandeb  (feature #202)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-34.629841598233 137.24051667514 Gulf St. Vincent  (feature #203)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","8.2838154963252 -76.943344698361 Golfo de Urabá  (feature #204)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-25.897341183142 32.831455154462 Baia de Maputo  (feature #205)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-32.165955093971 18.104904002143 St. Helena Bay  (feature #206)"
ne_10m_geography_marine_polys.geojson,"API returned no results for search.","59.189790444433 5.9908766557211 Boknafjorden  (feature #207)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","59.189790444433 5.9908766557211 Boknafjorden  (feature #207)"
ne_10m_geography_marine_polys.geojson,"No API results matched feature.","-14.375733571876 128.72334374889 Joseph Bonaparte Gulf  (feature #208)"
